Modelo;N° de modelo;Modelo activo;Familia;SAP;Instrumento;Precio unitario ;Garantia;Fecha de modificación;Descripción;Clase de impuesto;Responsable;Fecha de creación;Última modificación por;Fabricante;Referencia;Imagen del Modelo;Enlace ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Juego;de;pesas;patrón;1g;a;2;kg;PR795;1;AVANZA;;Juego de pesas patró;0.00000000;NA;25/11/2025 16:57;JUEGO DE PESAS CLASE F1 EN ACERO INOXIDABLE DE 1g-2kg. CANTIDAD DE PESAS 15 Clase F1;;Comercial2;27/02/2024 10:21;Marketing;AVANZA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FRASCO;TAPA;ROSCA;AZUL;PR796;1;;;FRASCO TAPA ROSCA AZ;0.00000000;;27/02/2024 13:51;FRASCO TAPA ROSCA AZUL VIDRIO CLARO CAPACIDAD:;;Comercial2;27/02/2024 13:51;Comercial2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SPX222;PR797;1;SCOUT SPX;30268906;BALANZA PORTATIL;0.00000000;1 AÑO POR DEFECTO DE;11/02/2025 18:20;Balanza portatil Marca Ohaus SAP: 30268906 Capacidad máxima 220 g Lectura mínima 0,01 g Tamaño del plato 120 mm Duración de la batería 120 horas con baterías desechables Comunicación Ethernet (disponible como accesorio);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Medidor;De;Presión;Diferencial;Magnehelic;Serie;2000;PR798;1;;;Medidor De Presión D;0.00000000;;01/03/2024 9:27;Medidor De Presión Diferencial Magnehelic Serie 2000 Rango 0-0.25;w.c.;minor;divisions;.005;calibrated;for;vertical;scale;position.;Servicio:Aire;y;gases;no;combustibles;compatibles.;(Opción;de;gas;natural;disponible.);Aviso:Puede;usarse;con;hidrógeno.;Ordene;un;diafragma;de;Buna-N.;Las;presiones;deben;ser;inferiores;a;2.4;bar;(35;psi).;Materiales;mojados:Consulte;con;la;fábrica.;Gabinete:Estuche;y;bisel;de;aluminio;moldeado;con;cubierta;de;acrílico;acabado;exterior;con;recubrimiento;gris;para;resistir;la;prueba;de;corrosión;de;rocío;de;sal;de;168;horas.;Exactitud:±2;%;de;la;escala;completa;(±3;%;en;los;márgenes;de;0;-100;PA;-125;PA;y;-10;mm;y;±4;%;en;los;márgenes;de;0;-60;PA;y;-6;mm);en;todo;el;margen;a;21.1;°C;(70;°F).;Límites;de;presión:-20″;Hg;a;15;psig.†;(-0;677;bar;a;1;34;bar);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HORNO;DE;SECADO;POR;CONVECCION;FORZADA;REF:;UF450;PR799;1;MEMMERT;04401964-28;HORNO DE SECADO;0.00000000;1 AÑO POR DEFECTO DE;25/11/2025 21:02;Rango de temperatura de trabajo mín. 5, mín. 10 sobre la temperatura ambiente hasta +300 °C Resolución del indicador valores nominales de la temperatura y valores reales: hasta 99,9 °C: 0,1 / a partir de 100 °C: 0,5 Rango de temperaturas ajustables +20 hasta +300 °C Sonda de temperatura: 1 Pt100 (clase DIN A) con sistema de medición de 4 hilos Controlador de microprocesador PID digital multifuncional adaptativo con pantalla de gráficos a color TFT de alta resolución Volumen 449 l 3 rejilla(s) de acero inoxidable, electropulida(s) Medidas Internas: An(A) x Al(B) x F(C): 1040 x 720 x 600 mm (F menos los 39 mm del ventilad) Ruedas para desplazamientos con posibilidad de bloqueo;;Marketing;04/03/2024 16:18;Marketing;MEMMERT;;csm_UF450-universal-oven-medical-device-closed-shadow_75542ce98b.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRIFUGA;PARA;BUTIRÓMETROS;FUNKE;GERBER;PR800;1;3670;;;0.00000000;1 AÑO;06/03/2024 10:01;Centrifuga de mesa fiable y eficaz, con rotor angular para butirómetros. - Centrífuga de mesa fiable y eficaz con rotor angular . - Bloqueo automático de la tapa - Freno automático (tiempo de frenado < 8 s) - Temporizador para el tiempo de centrifugación (digital) - Calefacción regulada termostáticamente a 65 °C - Velocidad máxima 1350 U/min - Capacidad máxima: 8 butirómetros - Alimentación: 230 v/ 50 Hz - Dimensiones: 470 x 380 x 230 mm - Voltaje: 110 V / 60 Hz;;GerenciaComercialMedellin;06/03/2024 10:01;GerenciaComercialMedellin;;;CENTRIFUGA.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONSUMIBLES;PR801;1;;;;0.00000000;N.A;06/03/2024 11:55;;;GerenciaComercialMedellin;06/03/2024 11:55;GerenciaComercialMedellin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KSL-S30;PR802;1;LABSCIENT;;BAÑO MARIA CON AGITA;0.00000000;1 AÑO POR DEFECTO DE;25/11/2025 19:08;Capacidad: 30 Lt - Rango de temperatura: RT + 5 -100°C - Fluctuación de agitación: 0-200 veces/min - Dimensiones de la cámara de trabajo: 510 x 310 x 240 Mm - Voltaje: 110 v / 60Hz.;;GerenciaComercialMedellin;06/03/2024 14:12;Marketing;LABSCIENT;;BAÑO.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189400;-;11;PR803;1;ROCKER;;BOMBA DE VACÍO;0.00000000;1 AÑO POR DEFECTO DE;25/11/2025 19:16;- Máx. vacío: 105 mbar - Máx. caudal: 34 L / min - Rotación del motor / 1750 RPM - Caballos de fuerza 7 1/6 HP - Voltaje: 110V / 60Hz. BOMBA DE VACÍO, RESISTENTE A QUÍMICOS, LIBRE DE ACEITE, MARCA: ROCKER;;GerenciaComercialMedellin;06/03/2024 14:32;Marketing;POWTEC;;BOMBA.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UV-1150-nATA;PR804;1;LABSCIENT;;ESPECTROFOTÓMETRO UV;0.00000000;1 AÑO POR DEFECTO DE;25/11/2025 19:13;A través de la configuración de parámetros simples, el análisis fotométrico se puede llevar a cabo convenientemente. Con el software de análisis profesional, se pueden realizar funciones como el análisis cuantitativo y prueba cinética. 1. Rejilla holográfica con poca luz, diseño optimizado de la ruta óptica que garantiza una mayor precisión de medición del instrumento. 2. El nuevo mecanismo de conducción de longitud de onda mejora en gran medida la precisión y la repetibilidad de la longitud de onda, reduciendo efectivamente el ruido de funcionamiento (patente solicitada);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V31XW3;PR805;1;VALOR 3000;80251233;BALANZA DE ALIMENTOS;0.00000000;1 AÑO POR DEFECTO DE;11/02/2025 18:12;Balanza Marca Ohaus SAP: 80251233 Capacidad máxima: 3 kg Lectura mínima: 0,5 g Lectura mínima (certificada) : 1 g Tamaño de plataforma: 158 mm x 146 mm Autorizada para comercio: No aplica Alimentación: Adaptador de CA (incluido);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MUFLA;MULTIPROPÓSITO;PR806;1;;;LM-E13;0.00000000;1 AÑO;09/08/2024 10:59;Horno mufla multipropósito temperatura máxima 1200°C, capacidad 13 litros, Dimensiones internas 21x21x30 cm Control PID con posibilidad de programar 8 rampas de temperatura.;;GerenciaComercialMedellin;08/03/2024 12:08;GerenciaComercialMedellin;;;MUFLA.PNG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AX8201N/E;PR807;1;ADVENTURER;30100639;AX8201N/E;0.00000000;1 AÑO POR DEFECTO DE;11/02/2025 11:28;Balanza de precisión marca Ohaus SAP: 30100639 Capacidad máxima: 8.200 g Lectura mínima: 0,1 g Lectura mínima (certificada): 1 g Tamaño del plato 195 mm x 175 mm Calibración interna No Aplica Protección contra corrientes de aire Puerta automática: No Aplica Modelo de pantalla auxiliar Disponible como accesorio Duración de la batería No Aplica Comunicación USB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DEST-4;PR808;1;BOECO;;DESTILADOR DE AGUA;0.00000000;1 AÑO POR DEFECTO DE;25/11/2025 19:14;DESTILADOR DE AGUA INTEGRADO CON BAJO CORTE DE AGUA DE SALIDA, CONTINUA PRODUCCIÓN DE AGUA PURA LIBRE DE METALES DISUELTOS Y PIROGENOS. -PARA CORRIENTE ELÉCTRICA DE 220 V -SE ENTREGA SIN CLAVIJA. ESPECIFICACIONES TÉCNICAS: -TASA DE FLUJO DESTILADO: 4 L/H -CONDUCTIVIDAD DE AGUA DESTILADA (20oC.): 2.5 uS/CM. -POTENCIA 2600W ELEMENTO CALENTADOR: CALENTADOR DE SILICA -MATERIAL DE LAS PIEZAS DE VIDRIO: VIDRIO DE BOROSILICATO 3.3 -CONSUMO DE AGUA: APROX. 60 L/H -PESO APROX.: 4.5 KG.;;GerenciaComercialMedellin;09/03/2024 11:47;Marketing;BOECO;;desrilador.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22330;PR809;1;Tempermometros;22330;Registradores de tem;0.00000000;NA;11/03/2024 11:01;FlashLink® RTL Prime 2G In-Transit Logger Rango de temperatura -22 °F a 158 °F (-30 °C a 70 °C) Precisión de temperatura ±0.5°C de -10°C a 45°C (±0,9 °F de 14 °F a 113 °F), ±1,0 °C (2,0 °F) Otros Resolución de temperatura 0.1°C/°F Tipo de sensor de temperatura Sensor de temperatura digital interno (trazable por NIST) Gama de sensores de luz 0 a 52000 lux Precisión de detección de luz 0.01 lux Tipo de uso De un solo uso Capacidad de datos Max 28800 Lecturas Intervalo de registro 10 Min. Intervalo de carga de datos 90 Min. Duración del viaje 60 días (basado en intervalos de registro y carga) Celular GSM de banda cuádruple global (850, 900, 1800, 1900 MHz), datos GPRS SIM Integrado interno (roaming de datos global) Vida útil de la batería 1 año Dimensiones del registrador 103 mm x 61,3 mm x 30 mm (4,05 pulgadas x 2,41 pulgadas x 1,18 pulgadas) Peso 118 gramos (4,16 onzas);;GerenteComercial;11/03/2024 11:01;GerenteComercial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MODELO;HORIZONTAL;DE;DESTILACIÓN;DE;AGUA;PR810;1;RAJAS DEST;;;0.00000000;1 AÑO;11/03/2024 11:31;;;GerenciaComercialMedellin;11/03/2024 11:31;GerenciaComercialMedellin;;;DESTILADOR.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DESIONIZADOR;DE;AGUA;ÓSMOSIS;INVERSA;PR811;1;DM-75G-ZC;;;0.00000000;1 AÑO POR DEFECTOS D;11/03/2024 12:07;(Conductividad 0-002 μS/cm)-(Conductímetro Externo Incluido) Esta Purificadora Osmosis Inversa Con Resina Mixta tiene capacidad de entregar 20 Litros de Agua Desionizada en 35 Minutos. Tipo: Osmosis inversa Capacidad de producción: 75GPD / 100GDP Hoja de membrana Ro: Membrana Osmosis Inversa Tipo de lavado:Lavado automático Potencia (W): 36 Voltaje (V): 110 Número de modelo: DM-75G-ZC Extras: Accesorios de conexión rápida Aplicar agua: Agua De Acueducto Con Pre-Tratamiento 5 etapas: PP5 + GAC + CTO + MEM RO + Resina Mixta Peso: 22kg Unidad de embalaje: 46X44X16 cm;;GerenciaComercialMedellin;11/03/2024 12:07;GerenciaComercialMedellin;;;desionizador.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DESIONIZADOR;DE;AGUA;ÓSMOSIS;INVERSA;(Equipo;de;Pared);PR812;1;DM-75G-ZC;;;0.00000000;1 AÑO POR DEFECTOS D;11/03/2024 14:19;(Conductividad 0-002 μS/cm)-(Conductímetro Externo Incluido) Tipo: Osmosis inversa Capacidad de producción: 75GPD / 100GDP Hoja de membrana Ro: Membrana Osmosis Inversa Tipo de lavado: Lavado automático Potencia (W): 36 Voltaje (V): 110 Número de modelo: DM-75G-ZC Extras: Accesorios de conexión rápida Aplicar agua: Agua De Acueducto Con Pre-Tratamiento 5 etapas: PP5 + GAC + CTO + MEM RO + Resina Mixta Peso: 22kg Unidad de embalaje: 46X44X16 cm;;GerenciaComercialMedellin;11/03/2024 14:19;GerenciaComercialMedellin;;;DESION.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adaptador;1x0.2ml;D6;PR813;1;FRONTIER;30129561;ACCESORIO;0.00000000;NA;25/11/2025 20:28;Adaptador 1x0.2ml D6mm 8/pk SAP: 30129561;;Comercial1;12/03/2024 10:02;Marketing;OHAUS;;Frontier-5306_Tube-Adapters_DMX-ID_4294968356_WebShop.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adaptador;1x0.5ml;D8;PR814;1;FRONTIER;30129562;ACCESORIO;0.00000000;NA;25/11/2025 20:28;Adaptador 1x0.5ml D8mm 8/pk SAP: 30129562;;Comercial1;12/03/2024 10:06;Marketing;OHAUS;;Frontier-5306_Tube-Adapters_DMX-ID_4294968356_WebShop_(1).jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PMP-29;PR815;1;MEMMERT;PMP-29;BOMBA DE VACIO;0.00000000;1 AÑO POR DEFECTO DE;25/11/2025 17:59;MODULO INSONORIZADO DE BOMBA DE VACIO CON BOMBA SAP: PMP-29 INCORPORADA MARCA MEMMERT 230 v 50/60 Hz PARA TAMAÑO 29 USO: PARA ESTUFA DE VACIO;;Marketing;12/03/2024 13:03;Marketing;MEMMERT;;PMP-29.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VO29;PR816;1;MEMMERT;VO29;ESTUFAS DE VACIO;0.00000000;1 AÑO POR DEFECTO DE;25/11/2025 17:58;Entrega estándar Estufa de vacío Marca Memmert El contacto directo de la carga y las termo bandejas extraíbles de la cámara de trabajo de la estufa de vacío de Memmert, que se pueden calentar, garantiza un proceso de regulación de la temperatura rápido y uniforme sin pérdida de calor de alimentos, productos de cosmética, relojes, libros, circuitos impresos o moldes de inyección. En esta página encontrará todos los datos técnicos importantes sobre la estufa de secado al vacío de Memmert. Temperatura Resolución del indicador valores nominales de la temperatura y valores reales hasta 99,9 °C: 0,1 / a partir de 100 °C: 0,5 Rango de temperatura de trabajo mín. 5 sobre la temperatura ambiente hasta +200 °C Técnica de regulación Parámetros ajustables Temperatura (Celsius o Fahrenheit), vacío, tiempo de funcionamiento del programa, zona horaria, hora de verano/invierno Ajuste de idioma Alemán/Inglés/Francés/Español/Polaco/Checo/Húngaro/Italiano Comunicación Interface Ethernet LAN, USB Protocolización de datos Los datos del desarrollo del programa se guardan en caso de que se interrumpa el suministro eléctrico Programación Programación, administración y transmisión de programas a través del puerto Ethernet o el puerto USB mediante el software AtmoCONTROL Alarma óptica y acústica Concepto de calentamiento VO Calefacción directa Regulador con microprocesador difuso de volumen optimizado (para bandejas, consumo eléctrico en función de la cantidad de carga) MLC (Multi Level Controlling) (sensores in situ) individual para cada termobandeja Termobandeja 1 conexion para termobandeja en la pared trasera Material Soldadura hermética, acero inoxidable resistente a la corrosión, W. St. N.° 1.4404 Interior Revestimiento adicional del interior con acero inoxidable 1.4404 (desmontable para limpieza) con dos revestimientos laterales con carriles guía y protección de inclinación, revestimiento de la tapa contra turbulencias de aire Volumen 29 Litros;;Marketing;12/03/2024 15:42;Marketing;MEMMERT;;VO29.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ST20C-A;PR817;1;STARTER;30073975;MEDIDOR DE BOLSILLO ;0.00000000;NA;11/02/2025 19:32;Medidor tipo pluma marca ohaus Intervalo de medición 0.00 – 199.9 μs/cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PNHC1;–;T31P;PR818;1;OHAUS;83998110 +PN;BASCULA;0.00000000;1 AÑO POR DEFECTO DE;25/11/2025 20:14;Báscula Ref. PNHC1 con indicador Digital Marca Ohaus T31P Plataforma de hierro carbonizado Nacional Tamaño: Capacidad: Division de escala: Pedestal: Indicador digital marca Ohaus SAP: 83998110 Carcasa de plástico Resolución: 20.000 Resolución (certificada): 6.000 Duración de la batería: 100 horas con batería recargable Salidas: No aplica Comunicación: RS232 (incluido) Dimensiones: 168 mm x 71 mm x 210 mm Pantalla: LCD con luz de fondo Electricidad: Adaptador de CA (incluido);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
